fsa,prior_complaint_count,complaint_diversity,dominant_type_share,type__Boulevard Plow Damage,type__Catch Basin - Blocked / Flooding,type__Clean up Illegal Dumping on City Road Allowance,type__Driveway Blocked By Plowed Snowbank,type__Icy Sidewalk Needs Salting,type__Illegal Snow Dumping & Failure to Clear Snow or Ice on Public Sidewalk,type__Injured - Wildlife,type__Outcome of Service - Complaint - Road Operations,type__Pick up Dead Wildlife,type__Property Standards and Maintenance Violations,type__Res / Garbage / Not Picked Up,type__Res / Organic Green Bin / Not Picked Up,type__Residential Bin Body or Handle Damaged,type__Residential Bin Lid Damaged,type__Road Plowing Request,type__Road Pothole / Road Damage,type__Sewer Service Line-Blocked,type__Sidewalk Snow Clearing Required,type__Snow Removal - Sightline Problem,type__Traffic Signal Repair,type__other,dept__311,"dept__Environment, Climate & Forestry",dept__Municipal Licensing & Standards,dept__Parks and Recreation,dept__Solid Waste Management Services,"dept__Solid Waste Management Services,Transfer",dept__Toronto Water,dept__Transportation Services,unit__Business Licensing Enforcement,unit__Business Operations Management,unit__Bylaw Enforcement,unit__Collections,unit__Collections and Litter Operations,unit__Disposal & Operations,unit__District Ops,unit__Forestry Operations,unit__Forestry and Natural Environment Management,unit__Investigation Services,unit__Licensing Team,unit__Litter Operations,unit__Operations,unit__Parks,unit__Parks Enforcement,unit__Right of Way (ROW),unit__Road Operations,unit__TMC,unit__Toronto Animal Services,unit__Traffic Management,unit__Traffic Ops,unit__Traffic Safety,unit__Tree Protection and Plan Review,unit__Waste Enforcement,hour__night,hour__morning,hour__afternoon,hour__evening,weekend_share,ward_Beaches-East York (19),ward_Davenport (09),ward_Don Valley East (16),ward_Don Valley North (17),ward_Don Valley West (15),ward_Eglinton-Lawrence (08),ward_Etobicoke Centre (02),ward_Etobicoke North (01),ward_Etobicoke-Lakeshore (03),ward_Humber River-Black Creek (07),ward_Parkdale-High Park (04),ward_Scarborough Centre (21),ward_Scarborough North (23),ward_Scarborough Southwest (20),ward_Scarborough-Agincourt (22),ward_Scarborough-Guildwood (24),ward_Scarborough-Rouge Park (25),ward_Spadina-Fort York (10),ward_Toronto Centre (13),ward_Toronto-Danforth (14),ward_Toronto-St. Paul's (12),ward_University-Rosedale (11),ward_Willowdale (18),ward_York Centre (06),ward_York South-Weston (05),high_workload_area,april_volume
M5B,480,119,0.07291666666666667,0.0,0.00625,0.0625,0.0020833333333333333,0.0020833333333333333,0.0125,0.029166666666666667,0.0020833333333333333,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0125,0.03958333333333333,0.0020833333333333333,0.06875,0.00625,0.008333333333333333,0.6729166666666667,0.0,0.010416666666666666,0.29375,0.0020833333333333333,0.28958333333333336,0.0,0.06458333333333334,0.33958333333333335,0.01875,0.0020833333333333333,0.058333333333333334,0.2791666666666667,0.00625,0.0,0.0625,0.008333333333333333,0.0,0.12291666666666666,0.0,0.004166666666666667,0.0,0.0020833333333333333,0.0020833333333333333,0.022916666666666665,0.2604166666666667,0.05416666666666667,0.06458333333333334,0.0,0.0020833333333333333,0.0,0.0020833333333333333,0.027083333333333334,0.05,0.28541666666666665,0.50625,0.15833333333333333,0.14375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252
M5C,174,66,0.10919540229885058,0.0,0.0,0.10919540229885058,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.0,0.005747126436781609,0.011494252873563218,0.022988505747126436,0.0,0.0,0.0,0.0,0.005747126436781609,0.028735632183908046,0.0,0.017241379310344827,0.0,0.0,0.7816091954022989,0.0,0.0,0.20114942528735633,0.005747126436781609,0.3103448275862069,0.0,0.05747126436781609,0.42528735632183906,0.011494252873563218,0.005747126436781609,0.040229885057471264,0.27586206896551724,0.022988505747126436,0.0,0.05172413793103448,0.0,0.0,0.04597701149425287,0.0,0.011494252873563218,0.0,0.005747126436781609,0.0,0.017241379310344827,0.3160919540229885,0.07471264367816093,0.022988505747126436,0.011494252873563218,0.005747126436781609,0.0,0.0,0.08045977011494253,0.028735632183908046,0.23563218390804597,0.5632183908045977,0.1724137931034483,0.08045977011494253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128
M5E,226,77,0.09292035398230089,0.004424778761061947,0.0,0.08849557522123894,0.004424778761061947,0.017699115044247787,0.008849557522123894,0.017699115044247787,0.0,0.0,0.048672566371681415,0.0,0.0,0.0,0.0,0.0,0.084070796460177,0.0,0.03982300884955752,0.0,0.004424778761061947,0.6814159292035398,0.004424778761061947,0.008849557522123894,0.25663716814159293,0.004424778761061947,0.19911504424778761,0.0,0.09734513274336283,0.42920353982300885,0.01327433628318584,0.0,0.0752212389380531,0.19469026548672566,0.0,0.0,0.10619469026548672,0.008849557522123894,0.0,0.048672566371681415,0.0,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.0,0.01327433628318584,0.336283185840708,0.061946902654867256,0.02654867256637168,0.0,0.008849557522123894,0.0,0.0,0.09292035398230089,0.022123893805309734,0.23008849557522124,0.5486725663716814,0.19911504424778761,0.10176991150442478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120
M5G,193,68,0.08808290155440414,0.0051813471502590676,0.0051813471502590676,0.025906735751295335,0.0,0.025906735751295335,0.015544041450777202,0.031088082901554404,0.0,0.0,0.08808290155440414,0.0,0.0,0.0,0.0,0.010362694300518135,0.010362694300518135,0.0051813471502590676,0.05699481865284974,0.0,0.0,0.7202072538860104,0.0,0.0051813471502590676,0.32124352331606215,0.0,0.12435233160621761,0.0,0.05699481865284974,0.49222797927461137,0.031088082901554404,0.0,0.10362694300518134,0.11917098445595854,0.0,0.0,0.06217616580310881,0.0,0.0051813471502590676,0.11398963730569948,0.0,0.0051813471502590676,0.0,0.0,0.0,0.025906735751295335,0.37305699481865284,0.046632124352331605,0.06217616580310881,0.010362694300518135,0.031088082901554404,0.0,0.0,0.010362694300518135,0.03626943005181347,0.3316062176165803,0.38341968911917096,0.24870466321243523,0.10362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,103
M5H,271,70,0.28044280442804426,0.0,0.007380073800738007,0.28044280442804426,0.0036900369003690036,0.014760147601476014,0.0036900369003690036,0.014760147601476014,0.0,0.0,0.025830258302583026,0.0,0.0,0.0,0.0,0.007380073800738007,0.05166051660516605,0.0036900369003690036,0.01107011070110701,0.0036900369003690036,0.0,0.5719557195571956,0.01107011070110701,0.007380073800738007,0.17712177121771217,0.0036900369003690036,0.36531365313653136,0.0,0.04059040590405904,0.3948339483394834,0.014760147601476014,0.0,0.04059040590405904,0.36162361623616235,0.0036900369003690036,0.0,0.06273062730627306,0.007380073800738007,0.0,0.04059040590405904,0.0,0.0,0.01107011070110701,0.0036900369003690036,0.0036900369003690036,0.007380073800738007,0.3062730627306273,0.05904059040590406,0.025830258302583026,0.0,0.0,0.0,0.0,0.05166051660516605,0.025830258302583026,0.33210332103321033,0.5313653136531366,0.11070110701107011,0.08487084870848709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115
M5J,328,89,0.13109756097560976,0.003048780487804878,0.009146341463414634,0.13109756097560976,0.0,0.006097560975609756,0.0,0.027439024390243903,0.006097560975609756,0.006097560975609756,0.018292682926829267,0.0,0.003048780487804878,0.0,0.012195121951219513,0.036585365853658534,0.024390243902439025,0.012195121951219513,0.021341463414634148,0.0,0.0,0.6829268292682927,0.0,0.012195121951219513,0.19207317073170732,0.01524390243902439,0.28353658536585363,0.0,0.12195121951219512,0.375,0.027439024390243903,0.0,0.036585365853658534,0.27134146341463417,0.009146341463414634,0.0,0.12804878048780488,0.009146341463414634,0.0,0.027439024390243903,0.0,0.003048780487804878,0.0,0.01524390243902439,0.0,0.006097560975609756,0.32621951219512196,0.03353658536585366,0.057926829268292686,0.003048780487804878,0.0,0.0,0.003048780487804878,0.042682926829268296,0.042682926829268296,0.3079268292682927,0.524390243902439,0.125,0.08841463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,137
M5K,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
M5M,1445,186,0.09965397923875433,0.007612456747404845,0.01730103806228374,0.004844290657439446,0.09965397923875433,0.008996539792387544,0.0034602076124567475,0.009688581314878892,0.021453287197231833,0.006228373702422145,0.01660899653979239,0.021453287197231833,0.008304498269896194,0.019377162629757784,0.05328719723183391,0.05951557093425606,0.03321799307958478,0.01384083044982699,0.08235294117647059,0.011072664359861591,0.0,0.5017301038062284,0.010380622837370242,0.033910034602076124,0.08027681660899653,0.005536332179930796,0.31280276816609,0.0,0.09896193771626298,0.4581314878892734,0.0006920415224913495,0.002768166089965398,0.011072664359861591,0.31280276816609,0.0,0.0,0.09619377162629758,0.02422145328719723,0.0006920415224913495,0.03321799307958478,0.0,0.0,0.010380622837370242,0.005536332179930796,0.0006920415224913495,0.023529411764705882,0.413840830449827,0.008304498269896194,0.02629757785467128,0.0,0.011764705882352941,0.0006920415224913495,0.008996539792387544,0.008304498269896194,0.021453287197231833,0.3612456747404844,0.43044982698961937,0.18685121107266436,0.17301038062283736,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,445
M5N,1064,166,0.1193609022556391,0.007518796992481203,0.015037593984962405,0.005639097744360902,0.046992481203007516,0.006578947368421052,0.021616541353383457,0.0037593984962406013,0.016917293233082706,0.009398496240601503,0.015037593984962405,0.03477443609022556,0.014097744360902255,0.015037593984962405,0.05827067669172932,0.06672932330827068,0.044172932330827065,0.013157894736842105,0.1193609022556391,0.008458646616541353,0.0,0.4774436090225564,0.006578947368421052,0.02913533834586466,0.08552631578947369,0.0009398496240601503,0.33458646616541354,0.0,0.07518796992481203,0.4680451127819549,0.0,0.002819548872180451,0.012218045112781954,0.33458646616541354,0.0,0.0,0.07424812030075188,0.02443609022556391,0.0,0.02819548872180451,0.0,0.0,0.006578947368421052,0.0009398496240601503,0.0009398496240601503,0.02819548872180451,0.42105263157894735,0.008458646616541353,0.03007518796992481,0.006578947368421052,0.0018796992481203006,0.0,0.004699248120300752,0.014097744360902255,0.016917293233082706,0.3684210526315789,0.42293233082706766,0.19172932330827067,0.15225563909774437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266
M5P,1173,167,0.1423699914748508,0.011082693947144074,0.011082693947144074,0.0025575447570332483,0.043478260869565216,0.01278772378516624,0.020460358056265986,0.0068201193520886615,0.015345268542199489,0.005967604433077579,0.02216538789428815,0.020460358056265986,0.011935208866155157,0.027280477408354646,0.043478260869565216,0.04603580562659847,0.06308610400682012,0.020460358056265986,0.1423699914748508,0.00937766410912191,0.0,0.463768115942029,0.0076726342710997444,0.023870417732310314,0.08013640238704177,0.0017050298380221654,0.3316283034953112,0.0,0.056265984654731455,0.49872122762148335,0.0,0.0008525149190110827,0.01619778346121057,0.3316283034953112,0.0,0.0,0.05541346973572037,0.0196078431372549,0.0,0.03154305200341006,0.0,0.0,0.0076726342710997444,0.0017050298380221654,0.0,0.03580562659846547,0.4254049445865303,0.011935208866155157,0.028132992327365727,0.0,0.0247229326513214,0.0008525149190110827,0.004262574595055414,0.004262574595055414,0.014492753623188406,0.3699914748508099,0.41602728047740833,0.19948849104859334,0.15004262574595056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,333
M5R,1391,213,0.09992810927390366,0.0035945363048166786,0.009345794392523364,0.011502516175413372,0.01653486700215672,0.006470165348670022,0.021567217828900073,0.009345794392523364,0.009345794392523364,0.014378145219266714,0.040258806613946804,0.023005032350826744,0.0050323508267433505,0.006470165348670022,0.041696621135873475,0.05966930265995687,0.03450754852624011,0.002875629043853343,0.09992810927390366,0.004313443565780014,0.0,0.5801581595974119,0.007189072609633357,0.02516175413371675,0.1833213515456506,0.0014378145219266715,0.35226455787203453,0.0,0.06326383896477354,0.36736161035226456,0.0035945363048166786,0.0007189072609633358,0.038102084831056794,0.34795111430625447,0.0,0.0,0.0625449317038102,0.017253774263120056,0.0,0.07548526240115025,0.0,0.004313443565780014,0.007189072609633357,0.0014378145219266715,0.0007189072609633358,0.037383177570093455,0.306254493170381,0.014378145219266714,0.04816678648454349,0.0007189072609633358,0.005751258087706686,0.002875629043853343,0.007907979870596693,0.017253774263120056,0.03163191948238677,0.35082674335010783,0.42990654205607476,0.18763479511143064,0.14162473040977713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,504
M5S,632,143,0.056962025316455694,0.0,0.007911392405063292,0.05063291139240506,0.0031645569620253164,0.011075949367088608,0.011075949367088608,0.014240506329113924,0.007911392405063292,0.007911392405063292,0.04430379746835443,0.012658227848101266,0.0031645569620253164,0.00949367088607595,0.022151898734177215,0.05221518987341772,0.011075949367088608,0.014240506329113924,0.056962025316455694,0.0015822784810126582,0.0,0.6582278481012658,0.02531645569620253,0.0189873417721519,0.1819620253164557,0.0015822784810126582,0.3212025316455696,0.0,0.09018987341772151,0.36075949367088606,0.012658227848101266,0.011075949367088608,0.04588607594936709,0.31329113924050633,0.0015822784810126582,0.0,0.08069620253164557,0.015822784810126583,0.0,0.07436708860759493,0.0,0.006329113924050633,0.02531645569620253,0.0015822784810126582,0.0,0.03164556962025317,0.28164556962025317,0.030063291139240507,0.028481012658227847,0.011075949367088608,0.004746835443037975,0.0,0.0031645569620253164,0.020569620253164556,0.05221518987341772,0.3227848101265823,0.4541139240506329,0.17088607594936708,0.13449367088607594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,253
M5T,884,186,0.0757918552036199,0.0,0.005656108597285068,0.029411764705882353,0.013574660633484163,0.006787330316742082,0.006787330316742082,0.007918552036199095,0.00904977375565611,0.014705882352941176,0.0757918552036199,0.020361990950226245,0.0022624434389140274,0.0022624434389140274,0.020361990950226245,0.049773755656108594,0.023755656108597284,0.010180995475113122,0.03959276018099547,0.003393665158371041,0.0,0.6583710407239819,0.01809954751131222,0.012443438914027148,0.2692307692307692,0.004524886877828055,0.3065610859728507,0.0,0.058823529411764705,0.33031674208144796,0.007918552036199095,0.006787330316742082,0.0667420814479638,0.3054298642533937,0.0,0.0,0.05203619909502263,0.00904977375565611,0.0,0.12217194570135746,0.0,0.0011312217194570137,0.01809954751131222,0.004524886877828055,0.0,0.03959276018099547,0.25339366515837103,0.02828054298642534,0.04524886877828054,0.0022624434389140274,0.006787330316742082,0.0,0.003393665158371041,0.027149321266968326,0.04411764705882353,0.34728506787330315,0.4434389140271493,0.16515837104072398,0.18099547511312217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,444
M5V,991,194,0.06458123107971746,0.0010090817356205853,0.007063572149344097,0.020181634712411706,0.006054490413723511,0.0030272452068617556,0.011099899091826439,0.02119071644803229,0.006054490413723511,0.009081735620585268,0.04137235116044399,0.0030272452068617556,0.0,0.0020181634712411706,0.0030272452068617556,0.04036326942482341,0.035317860746720484,0.005045408678102927,0.04641775983854692,0.006054490413723511,0.0,0.7325933400605449,0.0010090817356205853,0.015136226034308779,0.3784056508577195,0.02119071644803229,0.20181634712411706,0.0,0.04944500504540868,0.3329969727547931,0.022199798183652877,0.0020181634712411706,0.1170534813319879,0.19475277497477295,0.0020181634712411706,0.0,0.055499495459132187,0.013118062563067608,0.0,0.14530776992936428,0.0,0.005045408678102927,0.0010090817356205853,0.02119071644803229,0.005045408678102927,0.027245206861755803,0.2684157416750757,0.017154389505549948,0.06861755802219979,0.0030272452068617556,0.009081735620585268,0.0,0.0020181634712411706,0.020181634712411706,0.06256306760847628,0.30474268415741673,0.42078708375378404,0.2119071644803229,0.23814328960645811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,493
M5X,10,8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11
M6A,774,165,0.082687338501292,0.00516795865633075,0.01808785529715762,0.007751937984496124,0.082687338501292,0.012919896640826873,0.007751937984496124,0.0103359173126615,0.00904392764857881,0.011627906976744186,0.03229974160206718,0.03229974160206718,0.006459948320413436,0.01808785529715762,0.03617571059431524,0.06976744186046512,0.040051679586563305,0.012919896640826873,0.0710594315245478,0.002583979328165375,0.002583979328165375,0.5103359173126615,0.00904392764857881,0.014211886304909561,0.1640826873385013,0.007751937984496124,0.27648578811369506,0.0,0.10594315245478036,0.42248062015503873,0.003875968992248062,0.003875968992248062,0.03488372093023256,0.27648578811369506,0.0,0.0,0.1020671834625323,0.014211886304909561,0.0,0.06589147286821706,0.0,0.0,0.00904392764857881,0.007751937984496124,0.0,0.020671834625323,0.3888888888888889,0.011627906976744186,0.04909560723514212,0.0,0.0012919896640826874,0.0,0.0,0.0103359173126615,0.025839793281653745,0.4005167958656331,0.4134366925064599,0.16020671834625322,0.17571059431524547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,171
M6B,1331,171,0.10443275732531931,0.010518407212622089,0.011269722013523666,0.003005259203606311,0.10443275732531931,0.010518407212622089,0.012772351615326822,0.006010518407212622,0.022539444027047332,0.003756574004507889,0.028549962434259956,0.0202854996243426,0.014274981217129978,0.019534184823441023,0.03831705484598046,0.056348610067618335,0.037565740045078885,0.015777610818933134,0.10217881292261458,0.010518407212622089,0.0,0.4718256949661908,0.019534184823441023,0.02404207362885049,0.11194590533433509,0.008264462809917356,0.27122464312546957,0.0,0.07963936889556725,0.48534936138241924,0.0007513148009015778,0.005259203606311044,0.01728024042073629,0.27122464312546957,0.0,0.0,0.0743801652892562,0.021036814425244178,0.0007513148009015778,0.0608564988730278,0.0,0.0,0.019534184823441023,0.008264462809917356,0.003756574004507889,0.02329075882794891,0.4462809917355372,0.011269722013523666,0.02329075882794891,0.0007513148009015778,0.003756574004507889,0.0,0.002253944402704733,0.006010518407212622,0.02329075882794891,0.40120210368144255,0.39669421487603307,0.17881292261457551,0.18407212622088656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,321
M6C,1912,214,0.12395397489539749,0.00889121338912134,0.010460251046025104,0.002615062761506276,0.04079497907949791,0.010983263598326359,0.02405857740585774,0.005230125523012552,0.014121338912133892,0.010983263598326359,0.029288702928870293,0.021966527196652718,0.005753138075313808,0.016213389121338913,0.04654811715481171,0.10355648535564854,0.04288702928870293,0.01882845188284519,0.12395397489539749,0.013598326359832637,0.0,0.44926778242677823,0.008368200836820083,0.021966527196652718,0.100418410041841,0.004707112970711297,0.2583682008368201,0.0,0.08682008368200837,0.5193514644351465,0.0020920502092050207,0.005230125523012552,0.014121338912133892,0.25627615062761505,0.0015690376569037657,0.0,0.08211297071129707,0.01882845188284519,0.0,0.05073221757322176,0.0,0.0005230125523012552,0.008368200836820083,0.004707112970711297,0.0015690376569037657,0.04654811715481171,0.4560669456066946,0.00993723849372385,0.028242677824267783,0.0005230125523012552,0.005753138075313808,0.0,0.0031380753138075313,0.0036610878661087866,0.01882845188284519,0.34989539748953974,0.47175732217573224,0.15951882845188284,0.1752092050209205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,456
M6E,2903,237,0.09955218739235273,0.0044781260764726145,0.0037891836031691355,0.008956252152945229,0.04202549087151223,0.014123320702721322,0.02583534274888047,0.006200482259731312,0.012745435756114365,0.004133654839820875,0.026179813985532208,0.01722356183258698,0.0058560110230795725,0.015156734412676542,0.030313468825353084,0.09955218739235273,0.04133654839820875,0.014467791939373063,0.09162934894936273,0.009989665862900447,0.0,0.5260075783672064,0.011367550809507406,0.013089906992766104,0.11677574922493972,0.0037891836031691355,0.272476748191526,0.0,0.10919738201860145,0.47330347915949017,0.001722356183258698,0.004133654839820875,0.021012745435756115,0.272476748191526,0.0,0.0,0.10506372717878057,0.009989665862900447,0.0,0.05614881157423355,0.0,0.0,0.011367550809507406,0.0037891836031691355,0.0013778849466069584,0.045470203238029624,0.4133654839820875,0.00826730967964175,0.027902170168790905,0.0,0.006200482259731312,0.0,0.003100241129865656,0.00861178091629349,0.026524285222183946,0.34447123665173957,0.44505683775404753,0.18394764037202893,0.17602480192903894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,628
M6G,2290,229,0.06943231441048035,0.0034934497816593887,0.007860262008733625,0.013537117903930132,0.016593886462882096,0.006550218340611353,0.012663755458515284,0.007860262008733625,0.011353711790393014,0.009170305676855894,0.028820960698689956,0.03449781659388646,0.013537117903930132,0.01834061135371179,0.04148471615720524,0.06157205240174673,0.01572052401746725,0.008296943231441048,0.06943231441048035,0.008296943231441048,0.0,0.6109170305676855,0.019650655021834062,0.02925764192139738,0.12489082969432315,0.0026200873362445414,0.4004366812227074,0.0,0.06724890829694323,0.3558951965065502,0.0017467248908296944,0.003056768558951965,0.017903930131004366,0.4,0.0004366812227074236,0.0,0.06506550218340611,0.024890829694323144,0.0,0.05895196506550218,0.0,0.0,0.019650655021834062,0.0026200873362445414,0.0004366812227074236,0.03711790393013101,0.30655021834061136,0.005676855895196507,0.03537117903930131,0.0004366812227074236,0.005240174672489083,0.0,0.004366812227074236,0.010480349344978166,0.029694323144104803,0.3318777292576419,0.4519650655021834,0.18646288209606987,0.18820960698689956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,754
M6H,3125,267,0.07616,0.00192,0.00672,0.01056,0.01856,0.02016,0.02176,0.0096,0.00832,0.00512,0.04128,0.02592,0.008,0.01248,0.03328,0.07616,0.01536,0.01216,0.07296,0.00704,0.0,0.59264,0.01056,0.0176,0.14176,0.00576,0.3616,0.0,0.07616,0.38656,0.00224,0.00192,0.0256,0.36096,0.00032,0.0,0.07456,0.01568,0.00032,0.07072,0.0,0.00032,0.01056,0.00576,0.00192,0.04512,0.32448,0.00736,0.03104,0.00352,0.00544,0.00032,0.0016,0.01024,0.0352,0.32384,0.44608,0.19488,0.21888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,816
M6J,2092,240,0.07934990439770555,0.0014340344168260039,0.006692160611854685,0.015296367112810707,0.011950286806883365,0.004302103250478011,0.022466539196940728,0.01338432122370937,0.010994263862332695,0.005258126195028681,0.024378585086042064,0.021510516252390057,0.011950286806883365,0.012906309751434034,0.026290630975143402,0.07934990439770555,0.014340344168260038,0.009560229445506692,0.052581261950286805,0.0038240917782026767,0.0,0.6515296367112811,0.0124282982791587,0.02390057361376673,0.15965583173996176,0.008126195028680689,0.36663479923518166,0.0,0.07743785850860421,0.35181644359464626,0.0057361376673040155,0.004780114722753346,0.04206500956022945,0.3652007648183556,0.0004780114722753346,0.0,0.07265774378585087,0.021032504780114723,0.0,0.052581261950286805,0.0,0.0009560229445506692,0.0124282982791587,0.008126195028680689,0.002390057361376673,0.05305927342256214,0.2777246653919694,0.015296367112810707,0.04063097514340344,0.0,0.0057361376673040155,0.0,0.0028680688336520078,0.016252390057361378,0.033460803059273424,0.3317399617590822,0.43355640535372847,0.20124282982791586,0.16252390057361377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,637
